ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
YM-7345-2,gpt-5.2-2025-12-11,Marghi,Climate Action,40,2025-12-22T11:49:24.570446,"Manda kəna ɓalɨn tǝm, kəla gǝra aŋgǝn lǝra tǝm.",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Climate_Action-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Manda kəna ɓalɨn tǝm, kəla gǝra aŋgǝn lǝra tǝm."
NB-7348-2,gpt-5.2-2025-12-11,Marghi,Climate Action,18,2025-12-22T11:49:24.570284,"Məŋa gəraŋa ndə təraŋa raŋa, dəla kəlaŋa kəmbəra?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Climate_Action-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Məŋa gəraŋa ndə təraŋa raŋa, dəla kəlaŋa kəmbəra?"
GT-5136-2,bedrock-claude-3-5-sonnet,Marghi,Crime and Law,5,2025-12-16T14:32:33.756150,Lawan ngər a kuta kada nzha wa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Crime_and_Law-4,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Lawan ngər a kuta kada nzha wa.
XQ-5139-2,bedrock-claude-3-5-sonnet,Marghi,Crime and Law,48,2025-12-16T14:32:33.744091,Salima nda dəla ga mafa ɗə lawanə.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Crime_and_Law-47,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Salima nda dəla ga mafa ɗə lawanə.
SH-5648-2,claude-haiku-4-5-20251001,Marghi,Crime and Law,40,2025-12-22T11:49:22.389542,Bai da yin laifi na bada adali ne suna hazo gida.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Bai da yin laifi na bada adali ne suna hazo gida.
SN-5651-2,claude-haiku-4-5-20251001,Marghi,Crime and Law,25,2025-12-22T11:49:22.388865,Sai kwal a gida na asara gida ya fara gama da kimya.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Crime_and_Law-24,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Sai kwal a gida na asara gida ya fara gama da kimya.
FL-5818-2,claude-opus-4-5-20251101,Marghi,Crime and Law,47,2025-12-22T11:49:25.870965,Pulis ba zla ngəra mətə wur a kərkəci na?,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Crime_and_Law-46,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Pulis ba zla ngəra mətə wur a kərkəci na?
LR-5821-2,claude-opus-4-5-20251101,Marghi,Crime and Law,18,2025-12-22T11:49:25.868995,Àlkàlì yá tə̀mtə̀ mə̀dú àsàsàu yá à njàhà gà à kə̀là.,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Àlkàlì yá tə̀mtə̀ mə̀dú àsàsàu yá à njàhà gà à kə̀là.
TD-5477-2,claude-sonnet-4-20250514,Marghi,Crime and Law,18,2025-12-22T11:48:59.307759,Sarkina ya kama barawon da ya sace kudi daga kasuwa.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Sarkina ya kama barawon da ya sace kudi daga kasuwa.
TU-5480-2,claude-sonnet-4-20250514,Marghi,Crime and Law,47,2025-12-22T11:48:59.312876,Alkalin nan ya yanke hukunci a kan mai laifin sata.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Crime_and_Law-46,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Alkalin nan ya yanke hukunci a kan mai laifin sata.
II-5307-2,claude-sonnet-4-5-20250929,Marghi,Crime and Law,40,2025-12-22T11:48:57.854656,Pulisa gha wa kura mtu nə ba kurum a jirgi cikin gari.,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Pulisa gha wa kura mtu nə ba kurum a jirgi cikin gari.
AR-5310-2,claude-sonnet-4-5-20250929,Marghi,Crime and Law,18,2025-12-22T11:48:57.764276,A pə̀tə̀ mə̀gìdzì ndə gər lù nìkàlámtà fì?,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,A pə̀tə̀ mə̀gìdzì ndə gər lù nìkàlámtà fì?
ZC-5988-2,gemini-2.5-flash,Marghi,Crime and Law,40,2025-12-22T11:49:12.631870,"Aɓara ghwàrà, kaɗa gwada ka hwal dza.",batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Aɓara ghwàrà, kaɗa gwada ka hwal dza."
PR-5991-2,gemini-2.5-flash,Marghi,Crime and Law,18,2025-12-22T11:49:12.631704,Pólìs wàdà dzàŋwà nà dzàŋ wú ná?,batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Pólìs wàdà dzàŋwà nà dzàŋ wú ná?
BY-6159-2,gemini-2.5-flash-lite,Marghi,Crime and Law,41,2025-12-22T11:49:01.859707,Wannan mummunan aiki ne; za mu kira dan sanda yanzu.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Crime_and_Law-40,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Wannan mummunan aiki ne; za mu kira dan sanda yanzu.
QT-6162-2,gemini-2.5-flash-lite,Marghi,Crime and Law,17,2025-12-22T11:49:01.859656,Dan sanda ya kama mutumin da ya yi sata a kasuwa.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Crime_and_Law-16,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Dan sanda ya kama mutumin da ya yi sata a kasuwa.
ZQ-6329-2,gemini-2.5-pro,Marghi,Crime and Law,40,2025-12-22T11:49:16.775671,'Yan sanda 'wa kama nda gəna wa da mdaɗa guni.,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Yan sanda 'wa kama nda gəna wa da mdaɗa guni.
JA-6332-2,gemini-2.5-pro,Marghi,Crime and Law,18,2025-12-22T11:49:16.775638,Ƴan sanda sun kama mar sata a kasuwa jiya.,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Ƴan sanda sun kama mar sata a kasuwa jiya.
MR-6500-2,gemini-3-flash-preview,Marghi,Crime and Law,40,2025-12-21T10:01:15.394954,Yandanda a d'a kəl mda nzi mbila tla ta uhu.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Yandanda a d'a kəl mda nzi mbila tla ta uhu.
FP-6503-2,gemini-3-flash-preview,Marghi,Crime and Law,18,2025-12-21T10:01:15.394919,Soji gwa tsi'u mda naxu ghyihyu tla nzi vya.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Soji gwa tsi'u mda naxu ghyihyu tla nzi vya.
BG-6670-2,gemini-3-pro-preview,Marghi,Crime and Law,40,2025-12-22T11:49:05.172664,Mbu da a nngu pia mda ar kasuwa.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mbu da a nngu pia mda ar kasuwa.
XW-6673-2,gemini-3-pro-preview,Marghi,Crime and Law,18,2025-12-22T11:49:05.172630,Ptil a fə kuli ar kəla agu ɗa.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ptil a fə kuli ar kəla agu ɗa.
BE-6840-2,gpt-4.1-2025-04-14,Marghi,Crime and Law,40,2025-12-22T11:49:14.828650,"Gama ray kurna shikaru mwala gwari, shina iri nya lawa.",batch_6947bf4bf0bc819098b9b92da68cb9b6,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Gama ray kurna shikaru mwala gwari, shina iri nya lawa."
HG-6843-2,gpt-4.1-2025-04-14,Marghi,Crime and Law,18,2025-12-22T11:49:14.828481,"Zankali tok beyi mrafa, mo doboka tau lawri yabe.",batch_6947bf4bf0bc819098b9b92da68cb9b6,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Zankali tok beyi mrafa, mo doboka tau lawri yabe."
VN-7010-2,gpt-5,Marghi,Crime and Law,40,2025-12-22T11:49:10.738455,"Doka Margi a Gwoza ta hana sata, bulis suna sintiri.",batch_6947bf423784819095255b815074d087,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,"Doka Margi a Gwoza ta hana sata, bulis suna sintiri."
NN-7013-2,gpt-5,Marghi,Crime and Law,18,2025-12-22T11:49:10.737959,"Pulisi na Maiduguri suna kama laifi, doka ta kiyaye jama'a.",batch_6947bf423784819095255b815074d087,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,"Pulisi na Maiduguri suna kama laifi, doka ta kiyaye jama'a."
OV-7520-2,gpt-5-mini,Marghi,Crime and Law,40,2025-12-22T11:49:19.208059,Lawi da kotu suna hukunta sata da sauran laifuka yanzu.,batch_6947bf54edd48190988824a6161bf9b3,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Lawi da kotu suna hukunta sata da sauran laifuka yanzu.
UI-7523-2,gpt-5-mini,Marghi,Crime and Law,18,2025-12-22T11:49:19.207731,"An saɓa a garinmu, alƙali ya na sauraron shari'a da gaskiya.",batch_6947bf54edd48190988824a6161bf9b3,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,"An saɓa a garinmu, alƙali ya na sauraron shari'a da gaskiya."
XE-7690-2,gpt-5-nano,Marghi,Crime and Law,40,2025-12-22T11:49:20.908994,"Lawo nde crime ga, yami bɔi wuli?",batch_6947bf59d24c81909fec36ffca426fcc,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Lawo nde crime ga, yami bɔi wuli?"
YK-7693-2,gpt-5-nano,Marghi,Crime and Law,18,2025-12-22T11:49:20.908753,"Laawo na furu, crime yaɓa, a yiya doki.",batch_6947bf59d24c81909fec36ffca426fcc,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Laawo na furu, crime yaɓa, a yiya doki."
HF-7180-2,gpt-5.1,Marghi,Crime and Law,40,2025-12-22T11:49:08.116470,"Lawaru zara ndra, ku lekwa vwu walama tsuntsa.",batch_6947bf3c574081909b64b07a08936d38,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Lawaru zara ndra, ku lekwa vwu walama tsuntsa."
HM-7183-2,gpt-5.1,Marghi,Crime and Law,18,2025-12-22T11:49:08.116262,Lawan na tula a Mubi be nda marga baye.,batch_6947bf3c574081909b64b07a08936d38,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Lawan na tula a Mubi be nda marga baye.
BS-7350-2,gpt-5.2-2025-12-11,Marghi,Crime and Law,40,2025-12-22T11:49:24.561031,"Zamla a lawan, wulə ngəla ndza tərgəna?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Crime_and_Law-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Zamla a lawan, wulə ngəla ndza tərgəna?"
RS-7353-2,gpt-5.2-2025-12-11,Marghi,Crime and Law,18,2025-12-22T11:49:24.560558,"Nda kəlaɗi ndə suro, lawan ndə ɗafə shari’a?",batch_6947bf5ee17881908ed92ad941f1a902,Marghi-Crime_and_Law-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Nda kəlaɗi ndə suro, lawan ndə ɗafə shari’a?"
KO-5141-2,bedrock-claude-3-5-sonnet,Marghi,Culture,3,2025-12-16T14:32:33.761405,Marghi ngwa ga mda kur wala ɗa ga ntsa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Culture-2,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Marghi ngwa ga mda kur wala ɗa ga ntsa.
KP-5144-2,bedrock-claude-3-5-sonnet,Marghi,Culture,46,2025-12-16T14:32:33.745470,Ngwa mda nzha kutoku nda bdla na.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/rai1b8v0yqsn,Marghi-Culture-45,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ngwa mda nzha kutoku nda bdla na.
DD-5653-2,claude-haiku-4-5-20251001,Marghi,Culture,22,2025-12-22T11:49:22.391202,Kimsa ne gida mai girka da addini na mutanen nan ma.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Culture-21,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Kimsa ne gida mai girka da addini na mutanen nan ma.
EK-5656-2,claude-haiku-4-5-20251001,Marghi,Culture,1,2025-12-22T11:49:22.390275,Sabbin abinda na gida mu ya fito daga ainihin al'adun jiya da yau.,msgbatch_01GtS8zmQJYXeeZ27H8STzyW,Marghi-Culture-0,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Sabbin abinda na gida mu ya fito daga ainihin al'adun jiya da yau.
JW-5823-2,claude-opus-4-5-20251101,Marghi,Culture,40,2025-12-22T11:49:25.969844,Aku da mbalə məsa nda tsəka aləmətsə ana Marghi.,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Aku da mbalə məsa nda tsəka aləmətsə ana Marghi.
EA-5826-2,claude-opus-4-5-20251101,Marghi,Culture,18,2025-12-22T11:49:25.968243,Aku ndalə makwa a dərəsa ɗa na kwara Marghi ku?,msgbatch_01M7QBwMfGj2XBtMVKHz3amE,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Aku ndalə makwa a dərəsa ɗa na kwara Marghi ku?
AD-5482-2,claude-sonnet-4-20250514,Marghi,Culture,40,2025-12-22T11:48:59.314556,Putlu nda ziɓa ɓəlna na ɓətə gəmtə ndə ɗələ.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,5,5,1.0,Putlu nda ziɓa ɓəlna na ɓətə gəmtə ndə ɗələ.
FC-5485-2,claude-sonnet-4-20250514,Marghi,Culture,18,2025-12-22T11:48:59.313687,Al'adun mu na bamu girma da mutunci a cikin al'umma.,msgbatch_014bEqg22etegmSE7Jh2WbEQ,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,5,5,1.0,Al'adun mu na bamu girma da mutunci a cikin al'umma.
OI-5312-2,claude-sonnet-4-5-20250929,Marghi,Culture,40,2025-12-22T11:48:58.140248,Ngura aghara nə ndza gyitə ka Marghi sə lkwa nəmbu dawalakə.,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ngura aghara nə ndza gyitə ka Marghi sə lkwa nəmbu dawalakə.
WZ-5315-2,claude-sonnet-4-5-20250929,Marghi,Culture,18,2025-12-22T11:48:57.856893,Galfan kwaɗali nə̀ Marghi yə ma na zəm̀na ku kər kə̀ mənà.,msgbatch_01BCGiAykGuRHZeGFLkmUu5x,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Galfan kwaɗali nə̀ Marghi yə ma na zəm̀na ku kər kə̀ mənà.
SO-5993-2,gemini-2.5-flash,Marghi,Culture,40,2025-12-22T11:49:12.632164,"Ka vula baa nu dza kura, nji njilaka?",batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,"Ka vula baa nu dza kura, nji njilaka?"
JP-5996-2,gemini-2.5-flash,Marghi,Culture,18,2025-12-22T11:49:12.632109,Dá'áv nán báŋ jìlà nán bá'ár.,batches/k9qndil0adcutgafkpeu019asyiiwjqzaeod,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Dá'áv nán báŋ jìlà nán bá'ár.
HE-6164-2,gemini-2.5-flash-lite,Marghi,Culture,39,2025-12-22T11:49:01.859786,Sarrafa ta musamman ta al'adunmu tana ba da sha'awa ga yara.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Culture-38,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Sarrafa ta musamman ta al'adunmu tana ba da sha'awa ga yara.
TN-6167-2,gemini-2.5-flash-lite,Marghi,Culture,19,2025-12-22T11:49:01.859751,Abubuwan da muke gani a rawanmu sun nuna tarihinmu sosai.,batches/k87fawpf3bnpvkroqyoml0wieprhcns9agxo,Marghi-Culture-18,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Abubuwan da muke gani a rawanmu sun nuna tarihinmu sosai.
IU-6334-2,gemini-2.5-pro,Marghi,Culture,40,2025-12-22T11:49:16.775746,Ku san labari na mza babu da mu?,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),6 - Natural,6 - Formally correct,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",This is Hausa Language and Not Margi,1,6,6,1.0,Ku san labari na mza babu da mu?
YS-6337-2,gemini-2.5-pro,Marghi,Culture,18,2025-12-22T11:49:16.775716,Ndihir adzi da msir hyel dali adzi na dukiya.,batches/k59wfojlfqgb81kotonaz3n8xkq4uhhtdw6f,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Ndihir adzi da msir hyel dali adzi na dukiya.
PJ-6505-2,gemini-3-flash-preview,Marghi,Culture,40,2025-12-21T10:01:15.395026,I'ya mda Margyi a kwi heri mwa dza’a nwa mbwa gwa’a.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,I'ya mda Margyi a kwi heri mwa dza’a nwa mbwa gwa’a.
XT-6508-2,gemini-3-flash-preview,Marghi,Culture,18,2025-12-21T10:01:15.394994,Mbeji Marghi a 'yanyi al'ada nanda ni gwan kwi duniya.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mbeji Marghi a 'yanyi al'ada nanda ni gwan kwi duniya.
OR-6675-2,gemini-3-pro-preview,Marghi,Culture,40,2025-12-22T11:49:05.172740,Mji anyi a hya humbwi ntsa ada ar thla Lassa.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Culture-39,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Mji anyi a hya humbwi ntsa ada ar thla Lassa.
BU-6678-2,gemini-3-pro-preview,Marghi,Culture,18,2025-12-22T11:49:05.172707,Dada a ntsa ada da mhyi anga mji shwal.,batches/1mt6oc0ggxr7v3pn5w4rco8q7cp2ewvcm30p,Marghi-Culture-17,,1 - Very difficult to read and understand (Effectively incomprehensible),5 - Somewhat natural,5 - Somewhat correct (Minor errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,5,5,1.0,Dada a ntsa ada da mhyi anga mji shwal.
