ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error
QM-7177,claude-sonnet-4-5-20250929,Igbo,Poverty Eradication,5,2025-11-25T21:28:29.158174,Gọọmentị kwesịrị ịrụ ọrụ ike iji kpochapụ ịda ogbenye n'obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Poverty_Eradication-4,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
HC-8063,claude-sonnet-4-5-20250929,Igbo,Poverty Eradication,6,2025-11-25T21:28:29.158218,Ọ dị mkpa ka gọọmentị na ndị mmadụ rụkọọ ọrụ ọnụ iji kwụsị ịda ogbenye n'obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Poverty_Eradication-5,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
EL-4310,claude-sonnet-4-5-20250929,Igbo,Poverty Eradication,15,2025-11-25T21:28:29.158600,Gọọmentị kwesịrị ịrụ ọrụ ike iji belata ọnụ ọgụgụ ndị ogbenye n'obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Poverty_Eradication-14,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
PV-4279,claude-sonnet-4-5-20250929,Igbo,Poverty Eradication,21,2025-11-25T21:28:29.158851,Gọọmentị kwesịrị ịrụ ọrụ ike iji kwụsị ụbịam na obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Poverty_Eradication-20,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,5,0
XS-0772,claude-sonnet-4-5-20250929,Igbo,Quality Education,2,2025-11-25T21:28:29.164668,Ọ bụ agụmakwụkwọ dị mma na-enyere ụmụaka aka ịmụta ihe bara uru maka ọdịnihu ha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Quality_Education-1,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
WM-2570,claude-sonnet-4-5-20250929,Igbo,Quality Education,11,2025-11-25T21:28:29.165035,Ọ dị mkpa ka ụmụaka niile nweta agụmakwụkwọ dị mma maka ọdịnihu ha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Quality_Education-10,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
UC-6580,claude-sonnet-4-5-20250929,Igbo,Quality Education,13,2025-11-25T21:28:29.165115,Agụmakwụkwọ dị mma na-enyere ụmụaka aka ịmụta ihe ọhụrụ ma nwee ọdịnihu dị mma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Quality_Education-12,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
JN-4989,claude-sonnet-4-5-20250929,Igbo,Quality Education,38,2025-11-25T21:28:29.166198,Ọ dị mkpa ka ụmụaka niile nweta ezigbo mmụta n'ụlọ akwụkwọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Quality_Education-37,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
ZG-1950,claude-sonnet-4-5-20250929,Igbo,Quality Education,41,2025-11-25T21:28:29.166325,Ọ dị mkpa ka ụmụaka niile nweta ezi mmụta kacha mma n'ụlọ akwụkwọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Quality_Education-40,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
QV-5016,claude-sonnet-4-5-20250929,Igbo,Reducing Inequality,7,2025-11-25T21:28:29.177467,Ọ dị mkpa ka anyị hụ na onye ọ bụla nwere ohere ịnweta akwụkwọ na ahụ ike.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Reducing_Inequality-6,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
LO-9055,claude-sonnet-4-5-20250929,Igbo,Reducing Inequality,13,2025-11-25T21:28:29.177679,Ọ dị mkpa ka anyị hụ na mmadụ niile nwere ohere ha ịga ụlọ akwụkwọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Reducing_Inequality-12,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
FU-8183,claude-sonnet-4-5-20250929,Igbo,Reducing Inequality,14,2025-11-25T21:28:29.177713,Ọ dị mkpa ka anyị gbaa mbọ hụ na mmadụ niile nwere ohere ịnweta akụ na ụba.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Reducing_Inequality-13,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
EK-3817,claude-sonnet-4-5-20250929,Igbo,Reducing Inequality,26,2025-11-25T21:28:29.178126,Ọ dị mkpa ka anyị mee ka ndị niile nwee ohere ha n'ọha mmadụ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Reducing_Inequality-25,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
XY-9335,claude-sonnet-4-5-20250929,Igbo,Reducing Inequality,31,2025-11-25T21:28:29.178355,Ọ dị mkpa ka anyị mee ka onye ọ bụla nwee ohere ịga ụlọ akwụkwọ na ọrụ ọma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Reducing_Inequality-30,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
LI-8640,claude-sonnet-4-5-20250929,Igbo,Responsible Consumption,7,2025-11-25T21:28:29.181497,Ọ dị mkpa ka anyị zụta naanị ihe anyị chọrọ iji belata mkpofu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Responsible_Consumption-6,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
CL-5778,claude-sonnet-4-5-20250929,Igbo,Responsible Consumption,12,2025-11-25T21:28:29.181666,Ị na-ejikwa ihe ị zụtara n'ụzọ ziri ezi ka ọ ghara imebi ngwa ngwa?,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Responsible_Consumption-11,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
QD-7884,claude-sonnet-4-5-20250929,Igbo,Responsible Consumption,15,2025-11-25T21:28:29.181768,Ọ dị mkpa ịzụta naanị ihe anyị chọrọ iji belata ihe mkpofu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Responsible_Consumption-14,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
OT-5137,claude-sonnet-4-5-20250929,Igbo,Responsible Consumption,35,2025-11-25T21:28:29.182530,Ọ dị mkpa ka anyị zụta naanị ihe ndị anyị chọrọ n'ezie iji belata mkpofu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Responsible_Consumption-34,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
CC-6241,claude-sonnet-4-5-20250929,Igbo,Responsible Consumption,47,2025-11-25T21:28:29.182933,Ọ dị mkpa ka anyị zụta naanị ihe anyị chọrọ ijibelata ifu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Responsible_Consumption-46,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
DF-4127,claude-sonnet-4-5-20250929,Igbo,Safety,5,2025-11-25T21:28:29.117377,Ọ dị mkpa ịhụ na ụmụaka nọ n'ebe nchekwa mgbe ha na-egwu egwu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Safety-4,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
EG-8046,claude-sonnet-4-5-20250929,Igbo,Safety,16,2025-11-25T21:28:29.117831,Ọ dị mkpa ka anyị chebe ụmụaka n'ụzọ niile.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Safety-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
VR-2756,claude-sonnet-4-5-20250929,Igbo,Safety,18,2025-11-25T21:28:29.117905,Ị ga-eji nlezianya na-anya ụgbọala n'okporo ụzọ ka ị ghara inwe ihe mberede.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Safety-17,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
OX-0431,claude-sonnet-4-5-20250929,Igbo,Safety,33,2025-11-25T21:28:29.118677,Ọ dị mkpa ka anyị chebe ụmụaka anyị n'okporo ụzọ mgbe ha na-aga ụlọ akwụkwọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Safety-32,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
AZ-3856,claude-sonnet-4-5-20250929,Igbo,Safety,47,2025-11-25T21:28:29.119627,Ọ dị mkpa ijide n'aka na ụmụaka nọ n'ebe nchekwa mgbe ha na-egwu egwu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Safety-46,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
SK-5798,claude-sonnet-4-5-20250929,Igbo,Science and Technology,16,2025-11-25T21:28:29.120733,Kọmputa na teknụzụ ọhụrụ na-enyere anyị aka n'ọrụ kwa ụbọchị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Science_and_Technology-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
RO-7492,claude-sonnet-4-5-20250929,Igbo,Science and Technology,22,2025-11-25T21:28:29.121049,Kọmputa na-enyere anyị aka ịme ọtụtụ ihe ngwa ngwa n'ụlọ ọrụ anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Science_and_Technology-21,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
ZJ-2437,claude-sonnet-4-5-20250929,Igbo,Science and Technology,32,2025-11-25T21:28:29.121564,Ọ bụ sayensị na teknụzụ na-enyere anyị aka ịmepụta ọgwụ ọhụrụ maka ọrịa dị iche iche.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Science_and_Technology-31,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
LJ-0254,claude-sonnet-4-5-20250929,Igbo,Science and Technology,42,2025-11-25T21:28:29.122123,Teknụzụ ọhụrụ na-enyere ndị mmadụ aka ịme ihe ngwa ngwa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Science_and_Technology-41,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
OF-9284,claude-sonnet-4-5-20250929,Igbo,Science and Technology,43,2025-11-25T21:28:29.122168,Kọmputa na-enyere anyị aka ịme ọrụ ngwa ngwa n'ụlọ ọrụ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Science_and_Technology-42,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,5,0
FF-2231,claude-sonnet-4-5-20250929,Igbo,Sports,6,2025-11-25T21:28:29.122762,Ụmụaka na-egwu bọọlụ n'ọgbọ egwuregwu ụbọchị niile.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sports-5,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
BK-9274,claude-sonnet-4-5-20250929,Igbo,Sports,16,2025-11-25T21:28:29.123388,Ụmụaka na-egwu bọọlụ n'ọgbọ egwuregwu n'ehihie ọ bụla.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sports-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
LF-3805,claude-sonnet-4-5-20250929,Igbo,Sports,18,2025-11-25T21:28:29.123464,Ụmụaka ndị ahụ na-agba bọọlụ n'ọgbọ egwuregwu n'ehihie a.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sports-17,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
LE-5782,claude-sonnet-4-5-20250929,Igbo,Sports,20,2025-11-25T21:28:29.123545,Ụmụaka ndị ahụ na-agba bọọlụ n'ọgbọ egwuregwu ụtụtụ a.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sports-19,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
RJ-1067,claude-sonnet-4-5-20250929,Igbo,Sports,29,2025-11-25T21:28:29.123994,Ụmụaka ndị ahụ na-agba bọọlụ n'ọgbọ egwuregwu n'ehihie taa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sports-28,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
YE-7520,claude-sonnet-4-5-20250929,Igbo,Sustainable Cities,7,2025-11-25T21:28:29.179447,Obodo anyị kwesịrị iji ike anyanwụ na mmiri ozuzo wulite ụlọ na okporo ụzọ dị ọcha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sustainable_Cities-6,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
XR-8547,claude-sonnet-4-5-20250929,Igbo,Sustainable Cities,26,2025-11-25T21:28:29.180212,Obodo ndị nwere atụmatụ maka iji ihe ndị a na-emegharị emegharị na-eme ka gburugburu ebe obibi dị ọcha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sustainable_Cities-25,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
JY-9297,claude-sonnet-4-5-20250929,Igbo,Sustainable Cities,27,2025-11-25T21:28:29.180337,Obodo anyị kwesịrị iji ike ọkụ anyanwụ na ikuku ọhụrụ mee ka gburugburu dị ọcha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sustainable_Cities-26,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
KW-1702,claude-sonnet-4-5-20250929,Igbo,Sustainable Cities,32,2025-11-25T21:28:29.180514,Obodo anyị kwesịrị iji ike anyanwụ na ikuku mee ihe iji chebe gburugburu ebe obibi.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sustainable_Cities-31,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
VR-1406,claude-sonnet-4-5-20250929,Igbo,Sustainable Cities,35,2025-11-25T21:28:29.180627,Obodo ndị na-ekwe ekwe kwesịrị iji ike anyanwụ na ikuku mee ihe iji belata mmetọ ikuku.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Sustainable_Cities-34,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
TH-7515,claude-sonnet-4-5-20250929,Igbo,Terrestrial Ecosystems Life on Land,12,2025-11-25T21:28:29.243185,Ọhịa nwere ọtụtụ ụdị anụmanụ na osisi ndị na-ebi na ala.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Terrestrial_Ecosystems_Life_on_Land-11,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
BT-3983,claude-sonnet-4-5-20250929,Igbo,Terrestrial Ecosystems Life on Land,16,2025-11-25T21:28:29.243321,Ọhịa bụ ebe anụmanụ dị iche iche na osisi dị ndụ nke ọma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Terrestrial_Ecosystems_Life_on_Land-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
ZY-4301,claude-sonnet-4-5-20250929,Igbo,Terrestrial Ecosystems Life on Land,19,2025-11-25T21:28:29.243475,Ọhịa na anụ ọhịa dị iche iche na-ebi n'elu ala na-enye ndị mmadụ nri na mkpa ndụ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Terrestrial_Ecosystems_Life_on_Land-18,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,5,0
RO-1863,claude-sonnet-4-5-20250929,Igbo,Terrestrial Ecosystems Life on Land,33,2025-11-25T21:28:29.244025,Ahịhịa na osisi dị n'ọhịa na-enye anụmanụ nri na ebe obibi.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Terrestrial_Ecosystems_Life_on_Land-32,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
PK-9980,claude-sonnet-4-5-20250929,Igbo,Terrestrial Ecosystems Life on Land,37,2025-11-25T21:28:29.244162,Oke ọhịa dị na ala anyị nwere ọtụtụ ụdị anụmanụ na osisi dị iche iche.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Terrestrial_Ecosystems_Life_on_Land-36,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
VL-6265,claude-sonnet-4-5-20250929,Igbo,Tourism,11,2025-11-25T21:28:29.125268,Ndị njem si mba dị iche iche na-abịa ileta ebe ndị ama ama dị na Naịjirịa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Tourism-10,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
ML-0455,claude-sonnet-4-5-20250929,Igbo,Tourism,14,2025-11-25T21:28:29.125378,Ndị njem si mba ọzọ na-abịa ileta ọdọ mmiri anyị mara mma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Tourism-13,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
JO-8137,claude-sonnet-4-5-20250929,Igbo,Tourism,16,2025-11-25T21:28:29.125451,Ndị njem si mba dị iche iche na-abịa ileta ebe ndị ama ama dị n'obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Tourism-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
XN-7426,claude-sonnet-4-5-20250929,Igbo,Tourism,25,2025-11-25T21:28:29.125780,Ọtụtụ ndị njem na-abịa ileta ọdịdị mara mma nke ọwa mmiri Ọguta.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Tourism-24,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
XN-2991,claude-sonnet-4-5-20250929,Igbo,Tourism,47,2025-11-25T21:28:29.126674,Ndị njem si mba ofesi na-abịa ileta ebe nchekwa ọdịnala anyị kwa afọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Tourism-46,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
EG-4785,claude-sonnet-4-5-20250929,Igbo,Travel,1,2025-11-25T21:28:29.126821,Ọ bụ ebe ole ka ị ga-aga na njem gị n'afọ a?,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Travel-0,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
CS-6106,claude-sonnet-4-5-20250929,Igbo,Travel,7,2025-11-25T21:28:29.127102,Ọ na-amasị m ịga njem na mba ọzọ iji mụta omenala ha.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Travel-6,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
UI-6287,claude-sonnet-4-5-20250929,Igbo,Travel,16,2025-11-25T21:28:29.127448,Ọ bụ ebee ka ị chọrọ ịga ezumike afọ a?,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Travel-15,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
WS-2326,claude-sonnet-4-5-20250929,Igbo,Travel,32,2025-11-25T21:28:29.154894,Ọ bụ ebumnuche m ịga obodo Japan n'afọ na-abịa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Travel-31,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
JR-7049,claude-sonnet-4-5-20250929,Igbo,Travel,34,2025-11-25T21:28:29.154985,Ọ na-amasị m ịga njem n'obodo dị iche iche iji mụta omenala ọhụrụ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Travel-33,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
JP-8730,claude-sonnet-4-5-20250929,Igbo,Vaccinations,18,2025-11-25T21:28:29.251112,Ọgwụ mgbochi ọrịa na-enyere ụmụaka aka ịnọgide na-adị ike ma hapụ ịrịa ọrịa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Vaccinations-17,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
ZA-2447,claude-sonnet-4-5-20250929,Igbo,Vaccinations,19,2025-11-25T21:28:29.251143,Ọgwụ mgbochi na-echebe anyị n'ọrịa dị iche iche dị njọ.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Vaccinations-18,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
DU-4627,claude-sonnet-4-5-20250929,Igbo,Vaccinations,25,2025-11-25T21:28:29.251332,Ọgwụ mgbochi ọrịa na-enyere ndị mmadụ aka ịnọgide na-adị ndụ ọma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Vaccinations-24,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0
WU-3014,claude-sonnet-4-5-20250929,Igbo,Vaccinations,31,2025-11-25T21:28:29.251520,Ọgwụ mgbochi ọrịa na-enyere anyị aka ichebe ahụ ike anyị n'ụzọ dị mma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Vaccinations-30,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
PC-9597,claude-sonnet-4-5-20250929,Igbo,Vaccinations,37,2025-11-25T21:28:29.251713,Ọgwụ mgbochi ọrịa na-enyere ụmụaka aka ịdị ike ma chebe ha pụọ na ọrịa dị iche iche.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Vaccinations-36,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
SN-4715,claude-sonnet-4-5-20250929,Igbo,Weather,18,2025-11-25T21:28:29.156523,Mmiri na-ezo nke ukwuu n'oge udu mmiri na Naịjirịa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Weather-17,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
QX-9042,claude-sonnet-4-5-20250929,Igbo,Weather,27,2025-11-25T21:28:29.156888,Mmiri ozuzo na-ezo nke ukwuu n'oge udu mmiri na obodo anyị.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Weather-26,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
SB-2572,claude-sonnet-4-5-20250929,Igbo,Weather,35,2025-11-25T21:28:29.157285,Mmiri ozuzo na-ezo nke ukwuu n'oge udu mmiri.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Weather-34,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0
