ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
YD-1729-2,claude-sonnet-4-5-20250929,Fulani,Gender Equality,24,2025-11-25T21:28:29.904215,Debbo e gorko foti heɓde jikku e golle kala e jamanu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Gender_Equality-23,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,6,7,0.0,
TQ-7591-2,gpt-4.1-2025-04-14,Fulani,Gender Equality,24,2025-11-25T21:12:30.724090,"Koyɗe e rewɓe waɗi daidai, kanko e debbo ndiyam.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Gender_Equality-23,gpt-4_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,5,5,6,0.0,
DW-5447-2,gpt-5,Fulani,Gender Equality,24,2025-11-25T21:13:53.260790,Hakkunde dow gorko e debbo ko feewi nder wuro.,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Gender_Equality-23,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
NO-4616-2,gpt-5-mini,Fulani,Gender Equality,24,2025-11-25T21:14:38.048847,Hakkunde gorko e debbo woodi gasa e jam.,batch_6924d28c60748190a6b989b1a6273f32,Fulani-Gender_Equality-23,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,6,7,0.0,
OO-5833-2,gpt-5-nano,Fulani,Gender Equality,15,2025-11-25T21:14:46.419193,Ko hakkunde yimɓe fow gorko e debbo?,batch_6924d24a35b88190bf1190e37df6136b,Fulani-Gender_Equality-14,gpt-5-nano,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
MM-5497-2,gpt-5.1,Fulani,Gender Equality,24,2025-11-25T21:16:56.054752,Koɗɗoowo e debbo waɗi hakki ɓernde nanndi e jam.,batch_6924d29f3d80819099d62f3f2cae977e,Fulani-Gender_Equality-23,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,7,6,5,0.0,
IG-5346-2,bedrock-claude-3-5-sonnet,Fulani,Global Partnerships,37,2025-11-27T12:30:24.346330,En kawtal bee duniyaaru fuu heewi nafaa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Global_Partnerships-36,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
VF-5879-2,claude-haiku-4-5-20251001,Fulani,Global Partnerships,20,2025-11-25T21:28:37.219247,Ina cewa jambugol duniyaa woni jogol moƴƴo ko fof'e loorunoo kadi hakkillo.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-Global_Partnerships-19,claude-haiku-4-5-20251001,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
FE-0509-2,claude-opus-4-5-20251101,Fulani,Global Partnerships,9,2025-11-26T15:58:39.497745,Jokkondiral hakkunde leyɗeele aduna oo fof ina wallita ɓamtaare e jam.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-Global_Partnerships-8,claude-opus-4-5-20251101,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
OW-0816-2,claude-sonnet-4-20250514,Fulani,Global Partnerships,2,2025-11-25T21:26:51.038781,Jammirde leydi fof ina waawi wallude yimɓe e ɗemngal e jaɓɓorgo.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-Global_Partnerships-1,claude-sonnet-4-20250514,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
CJ-9864-2,claude-sonnet-4-5-20250929,Fulani,Global Partnerships,2,2025-11-25T21:28:29.947740,Jaaɓorɗe ɗiɗi e leydi ndi fof ko waɗi humpito jeyaaɗe e nguurndam leyɗeele.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Global_Partnerships-1,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
KX-3108-2,gpt-4.1-2025-04-14,Fulani,Global Partnerships,2,2025-11-25T21:12:30.728139,"Ko min nyaamdi, laamu aduna gollude e jam on yahata.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Global_Partnerships-1,gpt-4_1,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
CV-7504-2,gpt-5,Fulani,Global Partnerships,2,2025-11-25T21:13:53.264685,Ɓeyngu aduna ena waɗi wallaaji e ndimaagu e Sahel.,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Global_Partnerships-1,gpt-5,5 - Somewhat easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,5,5,6,0.0,
FD-7894-2,gpt-5-mini,Fulani,Global Partnerships,2,2025-11-25T21:14:38.053060,Holno laawolji e jamirde aduna ɓe heɓa fayde ngam ɓe?,batch_6924d28c60748190a6b989b1a6273f32,Fulani-Global_Partnerships-1,gpt-5-mini,5 - Somewhat easy to read and understand,4 - Neutral / Neither natural nor unnatural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,4,5,0.0,
GA-7501-2,gpt-5-nano,Fulani,Global Partnerships,2,2025-11-25T21:14:46.423186,Ko jokkondiral duniyaaji ɓuri faida e jam?,batch_6924d24a35b88190bf1190e37df6136b,Fulani-Global_Partnerships-1,gpt-5-nano,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
QT-3482-2,gpt-5.1,Fulani,Global Partnerships,2,2025-11-25T21:16:56.058770,Ɗiɗiiji ɗiɗi hankiɓe nder duniya ena waɗi golle heddii e enaɓe.,batch_6924d29f3d80819099d62f3f2cae977e,Fulani-Global_Partnerships-1,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
RW-4980-2,bedrock-claude-3-5-sonnet,Fulani,Good Health and Well-Being,15,2025-11-27T12:30:24.332737,Cellal ko ɓuri njawdi fuu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Good_Health_and_Well-Being-14,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
NL-2740-2,claude-haiku-4-5-20251001,Fulani,Good Health and Well-Being,27,2025-11-25T21:28:37.198361,Lafiya kuna ko doya maate ga ko tabbatacce den muna gida jiya.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-Good_Health_and_Well-Being-26,claude-haiku-4-5-20251001,1 - Very difficult to read and understand (Effectively incomprehensible),1 - Very unnatural and robotic,1 - Very heavily flawed (Severe grammatical/spelling errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,1,1,1.0,
UR-8707-2,claude-opus-4-5-20251101,Fulani,Good Health and Well-Being,6,2025-11-26T15:58:39.401233,Cellal moƴƴal woni ngalu ɓurngal huunde fof e nder nguurndam neɗɗo.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-Good_Health_and_Well-Being-5,claude-opus-4-5-20251101,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
ZV-2206-2,claude-sonnet-4-20250514,Fulani,Good Health and Well-Being,14,2025-11-25T21:26:51.017191,Hakkillo jokkere e jaaynde hakkillo ena waawi wallude mo yiyde e jamm.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-Good_Health_and_Well-Being-13,claude-sonnet-4-20250514,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
IV-6368-2,claude-sonnet-4-5-20250929,Fulani,Good Health and Well-Being,14,2025-11-25T21:28:29.900739,Jaɓɓorgo e nder yimɓe ina waɗɗii ko hakkunde yiɗde goonga e ñaamde banndu.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Good_Health_and_Well-Being-13,claude-sonnet-4-5-20250929,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
XA-6963-2,gpt-4.1-2025-04-14,Fulani,Good Health and Well-Being,14,2025-11-25T21:12:30.723331,"Jammiraa e hoore mun njam, ko woni mo andi warta ndiyam faa nyiibe.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Good_Health_and_Well-Being-13,gpt-4_1,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
KX-5095-2,gpt-5,Fulani,Good Health and Well-Being,14,2025-11-25T21:13:53.260051,Ko honɗun maa waawi fotde kessu moƴƴi e jamm?,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Good_Health_and_Well-Being-13,gpt-5,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
UO-5864-2,gpt-5-mini,Fulani,Good Health and Well-Being,14,2025-11-25T21:14:38.048088,"Jam on woni ɓurɗo, ndiyam safu e nyaamdu ɓuri laawol.",batch_6924d28c60748190a6b989b1a6273f32,Fulani-Good_Health_and_Well-Being-13,gpt-5-mini,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
OE-1264-2,gpt-5-nano,Fulani,Good Health and Well-Being,14,2025-11-25T21:14:46.418467,Miɗo fuɗɗi jawdi e fayde ngam ɓe.,batch_6924d24a35b88190bf1190e37df6136b,Fulani-Good_Health_and_Well-Being-13,gpt-5-nano,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
FG-3152-2,gpt-5.1,Fulani,Good Health and Well-Being,14,2025-11-25T21:16:56.053988,"Nde watta hoore ma, waɗi lekkol ñande e jam.",batch_6924d29f3d80819099d62f3f2cae977e,Fulani-Good_Health_and_Well-Being-13,gpt-5_1,6 - Easy to read and understand,5 - Somewhat natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,6,5,7,0.0,
BA-5242-2,bedrock-claude-3-5-sonnet,Fulani,Health,8,2025-11-27T12:30:24.332039,Mi yiɗi weertugo laawol fuu ngam jam cellal am.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Health-7,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,6,6,7,0.0,
KX-7970-2,claude-haiku-4-5-20251001,Fulani,Health,34,2025-11-25T21:28:37.179305,"Laamiido ko jaamre fof e faroore, waawi e jiidaare e laawol pulaaku.",msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-Health-33,claude-haiku-4-5-20251001,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
PM-8299-2,claude-opus-4-5-20251101,Fulani,Health,2,2025-11-26T15:58:39.305005,Cellal ko huunde ɓurnde nafaade nde neɗɗo jogii e aduna hee.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-Health-1,claude-opus-4-5-20251101,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
OH-1495-2,claude-sonnet-4-20250514,Fulani,Health,26,2025-11-25T21:26:50.998052,Laawol ngol ko laamu ɓurɗo moƴƴo e duniyaaru.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-Health-25,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0.0,
MZ-5890-2,claude-sonnet-4-5-20250929,Fulani,Health,26,2025-11-25T21:28:29.821690,Jaɓɓorgo hakkunde sakkitorde ɗum waɗi ko fayti e nder wiɗtoore mo.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Health-25,claude-sonnet-4-5-20250929,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
SA-1125-2,gpt-4.1-2025-04-14,Fulani,Health,26,2025-11-25T21:12:30.719200,"Nden mo jogii mo ndiyam balɗe kala, mo si faalaa.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Health-25,gpt-4_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
LI-0627-2,gpt-5,Fulani,Health,26,2025-11-25T21:13:53.255603,A huutu ndiyam e sabu ngam sellal kala ñalnde?,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Health-25,gpt-5,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
BH-9726-2,gpt-5-mini,Fulani,Health,26,2025-11-25T21:14:38.044354,"Miɗo yiɗi jam tan, miɗo jippu ngesaare e ndiyam.",batch_6924d28c60748190a6b989b1a6273f32,Fulani-Health-25,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),3 - Somewhat unnatural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,3,6,0.0,
WH-3327-2,gpt-5-nano,Fulani,Health,26,2025-11-25T21:14:46.414717,"Lafiya ɗum wondi kadi, en waɗi e jam.",batch_6924d24a35b88190bf1190e37df6136b,Fulani-Health-25,gpt-5-nano,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),the word lafiya is not falani it should be replace with (joonde jam),6,6,6,0.0,
HK-6942-2,gpt-5.1,Fulani,Health,26,2025-11-25T21:16:56.050375,Nyaamtu lewru kala hakkunde ndiyam e leemsa ko gollu ndiyam.,batch_6924d29f3d80819099d62f3f2cae977e,Fulani-Health-25,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
VD-5869-2,bedrock-claude-3-5-sonnet,Fulani,History,25,2025-11-27T12:30:24.332500,Baba am haali taariika lesdi Fulɓe nder hitaande 1950.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-History-24,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
YX-6229-2,claude-haiku-4-5-20251001,Fulani,History,14,2025-11-25T21:28:37.180325,Jatere nder seere innde hollirde eggal e yeeme kala ko.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-History-13,claude-haiku-4-5-20251001,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
AV-5669-2,claude-opus-4-5-20251101,Fulani,History,14,2025-11-26T15:58:39.308182,Taariihi Fulɓe en heewi ko kabaruuji baɗɗi e ngaynaaka e ɓamtaare.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-History-13,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
AT-9768-2,claude-sonnet-4-20250514,Fulani,History,14,2025-11-25T21:26:50.999212,Tarihin Fulɓe ɓee hawti e sahel to leydi Afrik.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-History-13,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
YF-7703-2,claude-sonnet-4-5-20250929,Fulani,History,14,2025-11-25T21:28:29.822832,Tarihin Fulaneeɓe ɓuri e sahel Afrika fuɗɗii e duuɓi ɗiɗi caggal.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-History-13,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0.0,
RM-1498-2,gpt-4.1-2025-04-14,Fulani,History,14,2025-11-25T21:12:30.719464,Tarikh wooliima no mari nyamugol e hakki be mbadii.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-History-13,gpt-4_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,5,5,6,0.0,
YF-3312-2,gpt-5,Fulani,History,14,2025-11-25T21:13:53.255874,"Taariiji Fulɓe ngal woni e pulaaku, yilluuji, e Sahel.",batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-History-13,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
KU-5288-2,gpt-5-mini,Fulani,History,14,2025-11-25T21:14:38.044620,"Taariihi leydi am woni kala, ko laatude e njangu e munyal.",batch_6924d28c60748190a6b989b1a6273f32,Fulani-History-13,gpt-5-mini,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
JX-7561-2,gpt-5-nano,Fulani,History,14,2025-11-25T21:14:46.414999,"Mi jangi tarihi leydi, ko mi andi hotorde.",batch_6924d24a35b88190bf1190e37df6136b,Fulani-History-13,gpt-5-nano,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
CU-7326-2,gpt-5.1,Fulani,History,14,2025-11-25T21:16:56.050632,Janngo e dow history ena waɗi kadi famɗude ɗam.,batch_6924d29f3d80819099d62f3f2cae977e,Fulani-History-13,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
HA-3654-2,bedrock-claude-3-5-sonnet,Fulani,Hunger and Food Security,7,2025-11-27T12:30:24.332079,Heege waɗii sanne e wuro men hannde sabi ƴuwoonde waɗii.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Hunger_and_Food_Security-6,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
OH-7553-2,claude-haiku-4-5-20251001,Fulani,Hunger and Food Security,16,2025-11-25T21:28:37.196421,"Junkere be fof, kala kala, maal ko gida mum waynaani ko fayde.",msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-Hunger_and_Food_Security-15,claude-haiku-4-5-20251001,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0.0,
GE-5942-2,claude-opus-4-5-20251101,Fulani,Hunger and Food Security,26,2025-11-26T15:58:39.399734,Heege ɗuuɗɓe ina tampii sabu ɓe keɓataa ñaamdu ndu ɓe kaani.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-Hunger_and_Food_Security-25,claude-opus-4-5-20251101,5 - Somewhat easy to read and understand,4 - Neutral / Neither natural nor unnatural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,4,5,0.0,
MG-0397-2,claude-sonnet-4-20250514,Fulani,Hunger and Food Security,23,2025-11-25T21:26:51.015973,Yimɓe ɓurɓe ɗii ɓuri nyaamde ɓaleeje maɓɓe ko e sahaa kala.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-Hunger_and_Food_Security-22,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0.0,
MS-3801-2,claude-sonnet-4-5-20250929,Fulani,Hunger and Food Security,23,2025-11-25T21:28:29.899491,"Ɗuuɗe ɓurɗe njeenaandi ko waɗi e sahaa ndii, himo alaa yamaruuji goɗɗi.",msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Hunger_and_Food_Security-22,claude-sonnet-4-5-20250929,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
MA-7372-2,gpt-4.1-2025-04-14,Fulani,Hunger and Food Security,23,2025-11-25T21:12:30.723027,"Nyaɓe ɗiɗi a wuro mburnda, ko ɓe maran jowdi fii haani.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Hunger_and_Food_Security-22,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
GE-3573-2,gpt-5,Fulani,Hunger and Food Security,23,2025-11-25T21:13:53.259773,Honɗun min mbaawi waɗde kisal nyaamre e Sahel?,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Hunger_and_Food_Security-22,gpt-5,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
QL-8692-2,gpt-5-mini,Fulani,Hunger and Food Security,23,2025-11-25T21:14:38.047805,Hol ko waɗi so ɓe heɓa nyaamdu e leydi?,batch_6924d28c60748190a6b989b1a6273f32,Fulani-Hunger_and_Food_Security-22,gpt-5-mini,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
YA-9661-2,gpt-5-nano,Fulani,Hunger and Food Security,23,2025-11-25T21:14:46.418146,"Ko honɗon ndiyam e nyam, o waawi heɓde laawol fow?",batch_6924d24a35b88190bf1190e37df6136b,Fulani-Hunger_and_Food_Security-22,gpt-5-nano,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
JV-0198-2,gpt-5.1,Fulani,Hunger and Food Security,23,2025-11-25T21:16:56.053715,"Ko fii min ndiyam e leemun waɗaa, haa haɗi neɗɗo ngal famɗude hunger.",batch_6924d29f3d80819099d62f3f2cae977e,Fulani-Hunger_and_Food_Security-22,gpt-5_1,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0.0,
DM-9340-2,bedrock-claude-3-5-sonnet,Fulani,Industry and Infrastructure,7,2025-11-27T12:30:24.336895,Min nyaawi laawol kesol ngol to wuro meeɗen.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Fulani-Industry_and_Infrastructure-6,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0.0,
ZR-7495-2,claude-haiku-4-5-20251001,Fulani,Industry and Infrastructure,33,2025-11-25T21:28:37.207786,Karamoji man na gida ndewol laasol nder jannginol Afrka woni koofata.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Fulani-Industry_and_Infrastructure-32,claude-haiku-4-5-20251001,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
XP-2562-2,claude-opus-4-5-20251101,Fulani,Industry and Infrastructure,14,2025-11-26T15:58:39.415092,Golle gollorɗe mawɗe e laabi potɗi ina wallita ƴellitaare leydi ndii.,msgbatch_015ciDxJQXdsAr7Mm1UXzqQj,Fulani-Industry_and_Infrastructure-13,claude-opus-4-5-20251101,6 - Easy to read and understand,7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,6,7,7,0.0,
QK-2701-2,claude-sonnet-4-20250514,Fulani,Industry and Infrastructure,7,2025-11-25T21:26:51.026466,Gidaaje ɓurɗe ɗee ina waawi haɓɓude kuuɗi e hoore mum.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Fulani-Industry_and_Infrastructure-6,claude-sonnet-4-20250514,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
KD-8489-2,claude-sonnet-4-5-20250929,Fulani,Industry and Infrastructure,7,2025-11-25T21:28:29.910021,Gollodiral ngenndiije caggal nder leydi amen foti waɗde yimɓe golle keewɗe.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Fulani-Industry_and_Infrastructure-6,claude-sonnet-4-5-20250929,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0.0,
FS-3055-2,gpt-4.1-2025-04-14,Fulani,Industry and Infrastructure,7,2025-11-25T21:12:30.725384,"A dowru ɗi, fewndo ndiyam jogii sey handi haa tampere.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Fulani-Industry_and_Infrastructure-6,gpt-4_1,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0.0,
WT-4250-2,gpt-5,Fulani,Industry and Infrastructure,7,2025-11-25T21:13:53.262021,Laawol moƴƴi e letrik waɗi ɓeydude golle fakitirii.,batch_6924d274ef5081908a7a2e6cbfe404df,Fulani-Industry_and_Infrastructure-6,gpt-5,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0.0,
